Observer,Date,FireName,FireYear,Transect,Burned,Quadrat,SpeciesCode,PercentCover
DFW,8/17/2021,MagpieCamp,2004,1,Y,4,artlud,62.5
DFW,8/17/2021,MagpieCamp,2004,1,Y,4,hescom,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,4,carexsp,62.5
DFW,8/17/2021,MagpieCamp,2004,1,Y,4,oensuf,3
DFW,8/17/2021,MagpieCamp,2004,1,Y,4,linlew,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,4,koemac,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,4,poasec,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,4,elylan,3
DFW,8/17/2021,MagpieCamp,2004,1,Y,4,carfil,3
DFW,8/17/2021,MagpieCamp,2004,1,Y,5,tradub,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,5,lygjun,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,5,hescom,37.5
DFW,8/17/2021,MagpieCamp,2004,1,Y,5,carexsp,37.5
DFW,8/17/2021,MagpieCamp,2004,1,Y,5,carfil,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,5,koemac,3
DFW,8/17/2021,MagpieCamp,2004,1,Y,5,elylan,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,6,helpau,37.5
DFW,8/17/2021,MagpieCamp,2004,1,Y,6,hescom,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,6,carexsp,37.5
DFW,8/17/2021,MagpieCamp,2004,1,Y,6,schsco,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,6,carfil,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,6,poasec,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,6,selden,3
DFW,8/17/2021,MagpieCamp,2004,1,Y,7,pruvir,37.5
DFW,8/17/2021,MagpieCamp,2004,1,Y,7,symocc,37.5
DFW,8/17/2021,MagpieCamp,2004,1,Y,7,schsco,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,7,helpau,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,7,linlew,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,7,carexsp,37.5
DFW,8/17/2021,MagpieCamp,2004,1,Y,7,hescom,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,7,poasec,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,7,koemac,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,8,hesspa,62.5
DFW,8/17/2021,MagpieCamp,2004,1,Y,8,symocc,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,8,carexsp,37.5
DFW,8/17/2021,MagpieCamp,2004,1,Y,8,koemac,3
DFW,8/17/2021,MagpieCamp,2004,1,Y,8,poapra,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,9,symocc,37.5
DFW,8/17/2021,MagpieCamp,2004,1,Y,9,broine,37.5
DFW,8/17/2021,MagpieCamp,2004,1,Y,9,linlew,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,9,helpau,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,9,artlud,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,9,carexsp,37.5
DFW,8/17/2021,MagpieCamp,2004,1,Y,9,poapra,62.5
DFW,8/17/2021,MagpieCamp,2004,1,Y,10,artlud,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,10,carexsp,62.5
DFW,8/17/2021,MagpieCamp,2004,1,Y,10,poapra,15
DFW,8/17/2021,MagpieCamp,2004,1,Y,10,nasvir,15
DFW,8/16/2021,MagpieCamp,2004,2,N,1,artlud,3
DFW,8/16/2021,MagpieCamp,2004,2,N,1,callon,15
DFW,8/16/2021,MagpieCamp,2004,2,N,1,echang,3
DFW,8/16/2021,MagpieCamp,2004,2,N,1,poapra,15
DFW,8/16/2021,MagpieCamp,2004,2,N,1,passmi,3
DFW,8/16/2021,MagpieCamp,2004,2,N,1,hescom,15
DFW,8/16/2021,MagpieCamp,2004,2,N,2,artfri,15
DFW,8/16/2021,MagpieCamp,2004,2,N,2,nasvir,15
DFW,8/16/2021,MagpieCamp,2004,2,N,2,poacom,15
DFW,8/16/2021,MagpieCamp,2004,2,N,2,callon,15
DFW,8/16/2021,MagpieCamp,2004,2,N,2,passmi,3
DFW,8/16/2021,MagpieCamp,2004,2,N,2,hescom,3
DFW,8/16/2021,MagpieCamp,2004,2,N,3,artfri,3
DFW,8/16/2021,MagpieCamp,2004,2,N,3,callon,37.5
DFW,8/16/2021,MagpieCamp,2004,2,N,3,hescom,15
DFW,8/16/2021,MagpieCamp,2004,2,N,3,passmi,3
DFW,8/16/2021,MagpieCamp,2004,2,N,3,oxylam,3
DFW,8/16/2021,MagpieCamp,2004,2,N,3,spocry,3
DFW,8/16/2021,MagpieCamp,2004,2,N,4,poapra,62.5
DFW,8/16/2021,MagpieCamp,2004,2,N,4,agrcri,15
DFW,8/16/2021,MagpieCamp,2004,2,N,4,passmi,15
DFW,8/16/2021,MagpieCamp,2004,2,N,5,passmi,37.5
DFW,8/16/2021,MagpieCamp,2004,2,N,5,poapra,37.5
DFW,8/16/2021,MagpieCamp,2004,2,N,5,hescom,3
DFW,8/16/2021,MagpieCamp,2004,2,N,6,symocc,15
DFW,8/16/2021,MagpieCamp,2004,2,N,6,passmi,37.5
DFW,8/16/2021,MagpieCamp,2004,2,N,6,artlud,3
DFW,8/16/2021,MagpieCamp,2004,2,N,6,poapra,62.5
DFW,8/16/2021,MagpieCamp,2004,2,N,6,koemac,3
DFW,8/16/2021,MagpieCamp,2004,2,N,7,symocc,37.5
DFW,8/16/2021,MagpieCamp,2004,2,N,7,passmi,62.5
DFW,8/16/2021,MagpieCamp,2004,2,N,7,poapra,87.5
DFW,8/16/2021,MagpieCamp,2004,2,N,8,symocc,15
DFW,8/16/2021,MagpieCamp,2004,2,N,8,poapra,87.5
DFW,8/16/2021,MagpieCamp,2004,2,N,9,symocc,15
DFW,8/16/2021,MagpieCamp,2004,2,N,9,poapra,62.5
DFW,8/16/2021,MagpieCamp,2004,2,N,9,carexsp,3
DFW,8/16/2021,MagpieCamp,2004,2,N,9,artlud,0.5
DFW,8/16/2021,MagpieCamp,2004,2,N,9,passmi,3
DFW,8/16/2021,MagpieCamp,2004,2,N,9,nasvir,15
DFW,8/16/2021,MagpieCamp,2004,2,N,10,cerarv,3
DFW,8/16/2021,MagpieCamp,2004,2,N,10,symocc,15
DFW,8/16/2021,MagpieCamp,2004,2,N,10,hescom,15
DFW,8/16/2021,MagpieCamp,2004,2,N,10,bougra,62.5
DFW,8/16/2021,MagpieCamp,2004,2,N,10,carexsp,15
DFW,8/16/2021,MagpieCamp,2004,2,N,10,linlew,3
DFW,8/16/2021,MagpieCamp,2004,2,N,10,koemac,3
DFW,8/16/2021,MagpieCamp,2004,2,N,10,poapra,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,1,yucgla,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,1,passmi,37.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,1,artfri,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,1,carfil,62.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,1,hescom,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,2,therho,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,2,cerarv,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,2,linlew,0.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,2,junsco,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,2,koemac,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,2,maiste,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,2,symocc,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,2,carexsp,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,2,hescom,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,2,elylan,62.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,3,echang,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,3,galbor,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,3,linlew,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,3,symfal,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,3,carexsp,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,3,carfil,37.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,3,hesspa,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,3,elylan,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,3,schsco,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,3,koemac,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,3,helpau,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,4,hetvil,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,4,pruvir,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,4,artfri,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,4,linlew,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,4,galbor,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,4,camrot,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,4,solmis,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,4,astgra,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,4,carexsp,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,4,koemac,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,4,symocc,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,4,cerarv,0.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,4,elylan,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,5,galbor,37.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,5,pruvir,37.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,5,symocc,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,5,helpau,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,5,symfal,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,5,solrig,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,5,elylan,37.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,5,junsco,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,5,koemac,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,6,symocc,37.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,6,symfal,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,6,junsco,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,6,therho,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,6,galbor,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,6,anepat,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,6,poapra,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,6,elylan,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,6,carexsp,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,6,hescom,37.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,6,koemac,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,6,astlot,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,7,symocc,37.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,7,symfal,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,7,galbor,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,7,camrot,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,7,astlot,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,7,achmil,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,7,poapra,62.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,7,carexsp,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,7,poacom,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,8,symocc,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,8,symfal,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,8,galbor,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,8,maiste,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,8,astlot,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,8,carexsp,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,8,poapra,62.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,8,junsco,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,8,koemac,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,8,hescom,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,8,cerarv,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,8,linlew,0.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,9,symocc,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,9,carexsp,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,9,astlot,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,9,poapra,37.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,9,passmi,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,9,koemac,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,10,galbor,37.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,10,symocc,37.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,10,broine,3
DFW,8/3/2021,MagpieCamp,2004,3,Y,10,poapra,62.5
DFW,8/3/2021,MagpieCamp,2004,3,Y,10,elylan,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,10,carexsp,15
DFW,8/3/2021,MagpieCamp,2004,3,Y,10,symfal,3
DFW,8/10/2021,MagpieCamp,2004,4,N,1,artcan,62.5
DFW,8/10/2021,MagpieCamp,2004,4,N,1,agrcri,15
DFW,8/10/2021,MagpieCamp,2004,4,N,1,litinc,15
DFW,8/10/2021,MagpieCamp,2004,4,N,1,poapra,15
DFW,8/10/2021,MagpieCamp,2004,4,N,1,carexsp,15
DFW,8/10/2021,MagpieCamp,2004,4,N,2,callon,37.5
DFW,8/10/2021,MagpieCamp,2004,4,N,2,carexsp,15
DFW,8/10/2021,MagpieCamp,2004,4,N,2,carfil,37.5
DFW,8/10/2021,MagpieCamp,2004,4,N,2,boucur,15
DFW,8/10/2021,MagpieCamp,2004,4,N,3,boucur,15
DFW,8/10/2021,MagpieCamp,2004,4,N,3,callon,37.5
DFW,8/10/2021,MagpieCamp,2004,4,N,3,poapra,15
DFW,8/10/2021,MagpieCamp,2004,4,N,3,carexsp,15
DFW,8/10/2021,MagpieCamp,2004,4,N,4,passmi,37.5
DFW,8/10/2021,MagpieCamp,2004,4,N,4,poapra,15
DFW,8/10/2021,MagpieCamp,2004,4,N,5,passmi,3
DFW,8/10/2021,MagpieCamp,2004,4,N,5,boucur,15
DFW,8/10/2021,MagpieCamp,2004,4,N,5,schsco,15
DFW,8/10/2021,MagpieCamp,2004,4,N,5,poapra,3
DFW,8/10/2021,MagpieCamp,2004,4,N,6,rhuaro,62.5
DFW,8/10/2021,MagpieCamp,2004,4,N,6,symocc,15
DFW,8/10/2021,MagpieCamp,2004,4,N,6,rosark,15
DFW,8/10/2021,MagpieCamp,2004,4,N,6,passmi,15
DFW,8/10/2021,MagpieCamp,2004,4,N,6,hescom,37.5
DFW,8/10/2021,MagpieCamp,2004,4,N,7,schsco,62.5
DFW,8/10/2021,MagpieCamp,2004,4,N,7,passmi,15
DFW,8/10/2021,MagpieCamp,2004,4,N,7,boucur,15
DFW,8/10/2021,MagpieCamp,2004,4,N,8,schsco,37.5
DFW,8/10/2021,MagpieCamp,2004,4,N,8,boucur,15
DFW,8/10/2021,MagpieCamp,2004,4,N,8,passmi,3
DFW,8/10/2021,MagpieCamp,2004,4,N,9,schsco,37.5
DFW,8/10/2021,MagpieCamp,2004,4,N,9,callon,37.5
DFW,8/10/2021,MagpieCamp,2004,4,N,9,solmis,0.5
DFW,8/10/2021,MagpieCamp,2004,4,N,9,passmi,15
DFW,8/10/2021,MagpieCamp,2004,4,N,9,boucur,15
DFW,8/10/2021,MagpieCamp,2004,4,N,10,schsco,37.5
DFW,8/10/2021,MagpieCamp,2004,4,N,10,passmi,3
DFW,8/10/2021,MagpieCamp,2004,4,N,10,hescom,37.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,1,symocc,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,1,galbor,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,1,echang,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,1,symlae,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,1,linlew,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,1,passmi,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,1,hesspa,37.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,1,poapra,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,1,anecyl,0.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,1,koemac,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,1,carexsp,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,1,astlot,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,1,hescom,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,1,boucur,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,1,monfis,0.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,2,galbor,37.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,2,symlae,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,2,helpau,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,2,geutri,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,2,symobl,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,2,anepat,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,2,solrig,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,2,disspi,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,2,schsco,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,2,astlot,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,2,hescom,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,2,carexsp,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,2,koemac,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,2,poapra,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,2,dalpur,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,2,passmi,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,3,symocc,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,3,galbor,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,3,helpau,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,3,symlae,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,3,antpar,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,3,maiste,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,3,schsco,37.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,3,boucur,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,3,carexsp,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,3,symobl,0.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,3,dalpur,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,3,koemac,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,3,elylan,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,3,poapra,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,4,galbor,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,4,symlae,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,4,symfal,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,4,junsco,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,4,astlot,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,4,geutri,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,4,maiste,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,4,passmi,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,4,disspi,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,4,poapra,87.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,4,elyvir,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,5,maiste,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,5,solrig,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,5,symfal,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,5,symocc,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,5,comumb,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,5,galbor,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,5,dalpur,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,5,symlae,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,5,disspi,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,5,schsco,62.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,5,boucur,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,5,passmi,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,5,hesspa,0.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,6,artcan,62.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,6,geutri,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,6,ratcol,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,6,symfal,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,6,elylan,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,6,rosark,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,6,solrig,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,6,poapra,37.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,6,koemac,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,symlae,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,echang,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,geutri,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,comumb,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,achmil,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,galbor,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,symobl,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,anepat,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,astlot,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,carfil,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,poapra,37.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,elylan,37.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,carexsp,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,passmi,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,boucur,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,vicame,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,hesspa,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,7,antpar,0.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,8,galbor,37.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,8,symocc,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,8,geutri,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,8,echang,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,8,dalpur,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,8,symobl,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,8,astlot,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,8,carexsp,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,8,poapra,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,8,disspi,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,8,boucur,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,8,elylan,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,8,hesspa,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,9,symocc,37.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,9,galbor,37.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,9,symfal,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,9,geutri,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,9,poapra,37.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,9,carexsp,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,9,camrot,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,9,astlot,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,9,koemac,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,10,symocc,37.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,10,symlae,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,10,symfal,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,10,galbor,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,10,geutri,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,10,astlot,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,10,achmil,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,10,carexsp,37.5
DFW,8/19/2021,MagpieCamp,2004,5,Y,10,nasvir,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,10,boucur,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,10,poapra,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,10,carfil,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,10,hesspa,15
DFW,8/19/2021,MagpieCamp,2004,5,Y,10,hescom,3
DFW,8/19/2021,MagpieCamp,2004,5,Y,10,ratcol,3
DFW,8/27/2021,MagpieCamp,2004,6,N,1,symocc,62.5
DFW,8/27/2021,MagpieCamp,2004,6,N,1,achmil,3
DFW,8/27/2021,MagpieCamp,2004,6,N,1,passmi,15
DFW,8/27/2021,MagpieCamp,2004,6,N,1,ribaur,15
DFW,8/27/2021,MagpieCamp,2004,6,N,2,arttri,37.5
DFW,8/27/2021,MagpieCamp,2004,6,N,2,passmi,3
DFW,8/27/2021,MagpieCamp,2004,6,N,3,schsco,15
DFW,8/27/2021,MagpieCamp,2004,6,N,4,arttri,3
DFW,8/27/2021,MagpieCamp,2004,6,N,4,schsco,37.5
DFW,8/27/2021,MagpieCamp,2004,6,N,4,solmis,3
DFW,8/27/2021,MagpieCamp,2004,6,N,4,passmi,15
DFW,8/27/2021,MagpieCamp,2004,6,N,5,arttri,15
DFW,8/27/2021,MagpieCamp,2004,6,N,5,elylan,15
DFW,8/27/2021,MagpieCamp,2004,6,N,6,symocc,62.5
DFW,8/27/2021,MagpieCamp,2004,6,N,6,arttri,0.5
DFW,8/27/2021,MagpieCamp,2004,6,N,6,achmil,15
DFW,8/27/2021,MagpieCamp,2004,6,N,6,gutsar,3
DFW,8/27/2021,MagpieCamp,2004,6,N,6,koemac,15
DFW,8/27/2021,MagpieCamp,2004,6,N,7,symocc,15
DFW,8/27/2021,MagpieCamp,2004,6,N,7,rhuaro,62.5
DFW,8/27/2021,MagpieCamp,2004,6,N,8,symocc,37.5
DFW,8/27/2021,MagpieCamp,2004,6,N,8,passmi,37.5
DFW,8/27/2021,MagpieCamp,2004,6,N,9,rhuaro,15
DFW,8/27/2021,MagpieCamp,2004,6,N,10,symocc,37.5
DFW,8/24/2021,MagpieCamp,2004,7,Y,1,bougra,62.5
DFW,8/24/2021,MagpieCamp,2004,7,Y,1,passmi,62.5
DFW,8/24/2021,MagpieCamp,2004,7,Y,2,opupol,3
DFW,8/24/2021,MagpieCamp,2004,7,Y,2,artfri,37.5
DFW,8/24/2021,MagpieCamp,2004,7,Y,2,passmi,37.5
DFW,8/24/2021,MagpieCamp,2004,7,Y,2,bougra,37.5
DFW,8/24/2021,MagpieCamp,2004,7,Y,2,carexsp,15
DFW,8/24/2021,MagpieCamp,2004,7,Y,2,hescom,37.5
DFW,8/24/2021,MagpieCamp,2004,7,Y,3,broine,15
