Data from North Dakota Agricultural Weather Network https://ndawn.ndsu.nodak.edu
Daily Observation Table for April 1 1990 to October 31 2023
Flag Definition Line: M - Missing; E - Estimated; N/A - Not Available
Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Max Temp,Max Temp Flag,Max Temp Time,Max Temp Time Flag,Min Temp,Min Temp Flag,Min Temp Time,Min Temp Time Flag,Avg Temp,Avg Temp Flag,Diurnal Temp Range,Diurnal Temp Range Flag,Avg Bare Soil Temp,Avg Bare Soil Temp Flag,Avg Turf Soil Temp,Avg Turf Soil Temp Flag,Avg Wind Speed,Avg Wind Speed Flag,Max Wind Speed,Max Wind Speed Flag,Max Wind Speed Time,Max Wind Speed Time Flag,Total Solar Rad,Total Solar Rad Flag,Rainfall,Rainfall Flag,Dew Point,Dew Point Flag
Streeter,46.71797,-99.46081,1944,2007,06,27,17.690,,14:55:00,,7.260,,00:00:00,,12.475,,10.430,,22.513,,19.179,,3.783,,8.942,,10:27:00,,25.042,,0.000,,8.974,
Streeter,46.71797,-99.46081,1944,2007,06,28,20.160,,15:52:00,,7.170,,00:04:00,,13.665,,12.990,,22.192,,18.282,,2.851,,7.019,,15:34:00,,26.713,,0.000,,9.601,
Streeter,46.71797,-99.46081,1944,2007,06,29,26.130,,16:10:00,,12.890,,03:41:00,,19.510,,13.240,,23.497,,18.373,,5.176,,10.865,,10:38:00,,29.808,,0.000,,14.449,
Streeter,46.71797,-99.46081,1944,2007,06,30,27.140,,15:30:00,,15.560,,05:06:00,,21.350,,11.580,,24.569,,18.889,,5.288,,12.147,,13:45:00,,29.513,,0.000,,15.778,
Streeter,46.71797,-99.46081,1944,2007,07,01,28.030,,16:40:00,,16.280,,22:38:00,,22.155,,11.750,,23.903,,19.109,,5.671,,12.467,,22:24:00,,20.095,,36.271,,17.433,
Streeter,46.71797,-99.46081,1944,2007,07,02,28.110,,15:52:00,,16.920,,05:05:00,,22.515,,11.190,,23.877,,19.888,,2.502,,10.384,,00:32:00,,27.676,,0.254,,18.838,
Streeter,46.71797,-99.46081,1944,2007,07,03,27.520,,17:45:00,,16.680,,05:31:00,,22.100,,10.840,,24.067,,20.826,,2.873,,13.268,,03:52:00,,25.555,,0.787,,17.999,
Streeter,46.71797,-99.46081,1944,2007,07,04,27.820,,17:05:00,,16.590,,03:22:00,,22.205,,11.230,,23.979,,20.963,,2.629,,8.302,,12:35:00,,30.003,,0.000,,15.537,
Streeter,46.71797,-99.46081,1944,2007,07,05,26.470,,15:46:00,,15.140,,05:26:00,,20.805,,11.330,,24.463,,20.854,,2.530,,7.981,,11:27:00,,29.804,,0.000,,14.860,
Streeter,46.71797,-99.46081,1944,2007,07,06,28.130,,17:11:00,,13.910,,04:19:00,,21.020,,14.220,,25.418,,20.641,,3.161,,8.302,,13:30:00,,30.598,,0.000,,15.624,
Streeter,46.71797,-99.46081,1944,2007,07,07,34.170,,16:27:00,,19.270,,05:37:00,,26.720,,14.900,,27.201,,21.576,,3.120,,6.536,,16:38:00,,27.882,,0.000,,20.290,
Streeter,46.71797,-99.46081,1944,2007,07,08,25.340,,12:25:00,,17.840,,23:10:00,,21.590,,7.500,,26.029,,21.774,,3.365,,9.583,,00:14:00,,15.985,,0.000,,17.767,
Streeter,46.71797,-99.46081,1944,2007,07,09,26.160,,15:48:00,,13.630,,04:23:00,,19.895,,12.530,,25.460,,21.104,,3.328,,16.633,,21:28:00,,26.239,,5.563,,15.305,
Streeter,46.71797,-99.46081,1944,2007,07,10,19.930,,17:51:00,,9.940,,23:42:00,,14.935,,9.990,,21.208,,20.048,,6.488,,15.351,,02:59:00,,19.247,,0.000,,11.437,
Streeter,46.71797,-99.46081,1944,2007,07,11,22.340,,17:08:00,,9.490,,04:26:00,,15.915,,12.850,,19.937,,18.822,,3.393,,9.583,,17:30:00,,23.660,,1.321,,10.491,
Streeter,46.71797,-99.46081,1944,2007,07,12,23.370,,15:15:00,,9.080,,01:48:00,,16.225,,14.290,,21.152,,18.729,,2.499,,10.064,,11:30:00,,28.693,,0.000,,10.106,
Streeter,46.71797,-99.46081,1944,2007,07,13,29.550,,16:29:00,,9.660,,05:02:00,,19.605,,19.890,,23.335,,19.068,,3.452,,10.705,,15:48:00,,29.366,,0.000,,13.686,
Streeter,46.71797,-99.46081,1944,2007,07,14,26.530,,13:36:00,,13.970,,03:20:00,,20.250,,12.560,,24.631,,19.832,,2.739,,9.583,,12:46:00,,26.992,,0.000,,15.393,
Streeter,46.71797,-99.46081,1944,2007,07,15,29.880,,16:29:00,,12.840,,04:54:00,,21.360,,17.040,,25.427,,19.904,,2.453,,8.462,,23:45:00,,28.367,,0.000,,15.519,
Streeter,46.71797,-99.46081,1944,2007,07,16,25.420,,17:09:00,,16.410,,02:57:00,,20.915,,9.010,,24.096,,20.571,,3.257,,9.103,,00:05:00,,16.590,,7.950,,18.086,
Streeter,46.71797,-99.46081,1944,2007,07,17,27.910,,15:43:00,,17.470,,03:21:00,,22.690,,10.440,,24.529,,21.393,,2.709,,6.856,,13:47:00,,25.909,,0.000,,19.403,
Streeter,46.71797,-99.46081,1944,2007,07,18,26.920,,14:26:00,,18.320,,05:32:00,,22.620,,8.600,,24.979,,21.744,,2.421,,6.696,,13:06:00,,20.483,,0.000,,17.801,
Streeter,46.71797,-99.46081,1944,2007,07,19,25.170,,15:31:00,,14.380,,22:57:00,,19.775,,10.790,,25.315,,21.370,,2.864,,7.660,,11:16:00,,28.901,,0.000,,12.330,
Streeter,46.71797,-99.46081,1944,2007,07,20,27.550,,14:18:00,,13.540,,03:35:00,,20.545,,14.010,,25.257,,20.922,,4.927,,10.544,,14:06:00,,28.168,,0.000,,13.156,
Streeter,46.71797,-99.46081,1944,2007,07,21,31.580,,16:39:00,,17.860,,01:28:00,,24.720,,13.720,,26.279,,21.273,,6.069,,13.108,,14:26:00,,25.987,,0.000,,19.395,
Streeter,46.71797,-99.46081,1944,2007,07,22,35.160,,15:54:00,,22.520,,05:44:00,,28.840,,12.640,,28.714,,22.445,,3.041,,8.942,,07:26:00,,26.243,,0.000,,22.621,
Streeter,46.71797,-99.46081,1944,2007,07,23,35.720,,15:18:00,,21.010,,05:56:00,,28.365,,14.710,,29.419,,23.101,,4.078,,9.103,,13:19:00,,26.453,,0.000,,22.024,
Streeter,46.71797,-99.46081,1944,2007,07,24,33.750,,15:27:00,,23.080,,05:15:00,,28.415,,10.670,,29.298,,23.334,,6.014,,12.627,,11:27:00,,24.690,,0.000,,20.949,
Streeter,46.71797,-99.46081,1944,2007,07,25,36.400,,14:37:00,,22.340,,05:34:00,,29.370,,14.060,,29.803,,23.641,,4.448,,9.583,,12:42:00,,26.280,,0.000,,21.829,
Streeter,46.71797,-99.46081,1944,2007,07,26,26.560,,15:24:00,,16.510,,23:36:00,,21.535,,10.050,,26.098,,23.234,,4.500,,12.948,,02:04:00,,19.665,,23.825,,18.296,
Streeter,46.71797,-99.46081,1944,2007,07,27,25.440,,13:59:00,,13.410,,05:34:00,,19.425,,12.030,,23.419,,21.929,,1.878,,5.575,,10:05:00,,22.234,,0.000,,14.335,
Streeter,46.71797,-99.46081,1944,2007,07,28,27.690,,15:53:00,,12.150,,05:35:00,,19.920,,15.540,,24.091,,21.694,,2.124,,5.575,,17:02:00,,28.810,,0.000,,14.022,
Streeter,46.71797,-99.46081,1944,2007,07,29,31.710,,15:13:00,,16.430,,04:51:00,,24.070,,15.280,,26.061,,22.106,,3.478,,7.500,,16:55:00,,27.769,,0.000,,15.614,
Streeter,46.71797,-99.46081,1944,2007,07,30,30.990,,15:05:00,,18.470,,04:59:00,,24.730,,12.520,,27.461,,22.539,,4.687,,10.064,,13:26:00,,27.978,,0.000,,17.783,
Streeter,46.71797,-99.46081,1944,2007,07,31,33.820,,15:00:00,,20.740,,05:35:00,,27.280,,13.080,,28.603,,22.993,,6.142,,12.467,,14:03:00,,27.021,,0.000,,19.883,
Streeter,46.71797,-99.46081,1944,2007,08,01,25.830,,15:48:00,,14.050,,23:12:00,,19.940,,11.780,,27.546,,22.591,,4.466,,10.865,,05:09:00,,24.308,,0.000,,13.612,
Streeter,46.71797,-99.46081,1944,2007,08,02,28.270,,16:05:00,,9.400,,04:38:00,,18.835,,18.870,,25.875,,21.011,,2.354,,7.340,,12:01:00,,27.752,,0.000,,10.194,
Streeter,46.71797,-99.46081,1944,2007,08,03,30.420,,14:52:00,,16.220,,02:34:00,,23.320,,14.200,,26.536,,21.411,,4.816,,12.307,,17:19:00,,24.204,,0.000,,15.632,
Streeter,46.71797,-99.46081,1944,2007,08,04,19.240,,10:01:00,,16.120,,00:57:00,,17.680,,3.120,,24.228,,21.139,,3.702,,9.423,,02:56:00,,8.027,,0.000,,15.308,
Streeter,46.71797,-99.46081,1944,2007,08,05,30.470,,14:03:00,,15.780,,06:04:00,,23.125,,14.690,,25.018,,21.131,,2.898,,8.302,,09:05:00,,21.903,,0.000,,15.626,
Streeter,46.71797,-99.46081,1944,2007,08,06,25.250,,17:39:00,,14.880,,04:07:00,,20.065,,10.370,,23.336,,20.865,,4.248,,11.826,,12:14:00,,15.455,,2.108,,15.899,
Streeter,46.71797,-99.46081,1944,2007,08,07,30.020,,14:36:00,,11.530,,05:55:00,,20.775,,18.490,,24.337,,20.933,,2.840,,10.544,,18:18:00,,25.541,,0.000,,14.507,
Streeter,46.71797,-99.46081,1944,2007,08,08,24.210,,18:01:00,,15.490,,22:48:00,,19.850,,8.720,,22.947,,20.847,,2.836,,8.462,,01:06:00,,7.694,,9.271,,18.024,
Streeter,46.71797,-99.46081,1944,2007,08,09,33.020,,15:31:00,,12.230,,03:05:00,,22.625,,20.790,,23.096,,20.694,,2.236,,6.856,,15:43:00,,25.708,,0.000,,15.458,
Streeter,46.71797,-99.46081,1944,2007,08,10,30.100,,14:54:00,,18.260,,22:28:00,,24.180,,11.840,,23.736,,21.610,,4.151,,12.147,,15:59:00,,19.114,,11.125,,17.938,
Streeter,46.71797,-99.46081,1944,2007,08,11,25.950,,12:48:00,,9.910,,00:00:00,,17.930,,16.040,,22.178,,20.664,,4.346,,16.313,,03:05:00,,24.269,,22.225,,14.701,
Streeter,46.71797,-99.46081,1944,2007,08,12,20.900,,16:29:00,,6.940,,03:05:00,,13.920,,13.960,,18.593,,19.618,,3.593,,9.103,,11:59:00,,15.910,,0.000,,10.799,
Streeter,46.71797,-99.46081,1944,2007,08,13,30.200,,15:03:00,,14.310,,00:00:00,,22.255,,15.890,,20.394,,19.909,,4.197,,11.185,,09:53:00,,18.505,,0.000,,17.997,
Streeter,46.71797,-99.46081,1944,2007,08,14,20.280,,15:37:00,,13.570,,23:23:00,,16.925,,6.710,,19.631,,19.852,,3.206,,7.500,,06:51:00,,11.499,,0.000,,14.053,
Streeter,46.71797,-99.46081,1944,2007,08,15,26.100,,13:33:00,,11.750,,23:53:00,,18.925,,14.350,,20.694,,19.642,,2.946,,8.141,,14:06:00,,23.182,,0.000,,13.067,
Streeter,46.71797,-99.46081,1944,2007,08,16,23.310,,17:16:00,,6.537,,05:32:00,,14.924,,16.773,,21.509,,19.148,,2.266,,8.302,,01:25:00,,24.621,,0.000,,9.214,
Streeter,46.71797,-99.46081,1944,2007,08,17,16.350,,08:53:00,,10.780,,05:40:00,,13.565,,5.570,,18.186,,18.198,,3.956,,10.865,,14:27:00,,6.154,,0.254,,9.088,
Streeter,46.71797,-99.46081,1944,2007,08,18,15.500,,15:51:00,,12.610,,06:34:00,,14.055,,2.890,,16.543,,17.548,,4.280,,8.782,,07:43:00,,5.799,,0.000,,12.809,
Streeter,46.71797,-99.46081,1944,2007,08,19,14.560,,12:20:00,,13.320,,06:39:00,,13.940,,1.240,,16.300,,17.401,,3.813,,8.462,,11:24:00,,3.384,,0.000,,13.511,
Streeter,46.71797,-99.46081,1944,2007,08,20,23.110,,15:37:00,,12.940,,23:10:00,,18.025,,10.170,,17.798,,17.620,,3.261,,8.141,,06:15:00,,11.415,,0.254,,15.611,
Streeter,46.71797,-99.46081,1944,2007,08,21,25.000,,16:22:00,,11.470,,02:48:00,,18.235,,13.530,,18.032,,17.539,,2.154,,7.019,,15:35:00,,13.400,,0.787,,12.199,
Streeter,46.71797,-99.46081,1944,2007,08,22,27.000,,14:22:00,,12.940,,05:18:00,,19.970,,14.060,,19.863,,17.683,,3.104,,9.423,,13:31:00,,22.888,,0.000,,10.199,
Streeter,46.71797,-99.46081,1944,2007,08,23,21.750,,15:07:00,,6.433,,23:28:00,,14.092,,15.317,,19.850,,17.702,,2.784,,9.743,,15:34:00,,20.576,,2.108,,10.255,
Streeter,46.71797,-99.46081,1944,2007,08,24,18.930,,14:39:00,,5.090,,03:33:00,,12.010,,13.840,,17.568,,16.589,,1.759,,6.536,,16:05:00,,15.006,,0.000,,8.148,
Streeter,46.71797,-99.46081,1944,2007,08,25,22.390,,14:34:00,,5.597,,06:27:00,,13.994,,16.793,,18.724,,16.331,,2.870,,9.263,,15:58:00,,22.921,,0.000,,9.724,
Streeter,46.71797,-99.46081,1944,2007,08,26,31.690,,15:25:00,,14.590,,01:15:00,,23.140,,17.100,,21.099,,17.643,,5.659,,12.788,,20:00:00,,21.114,,22.225,,17.954,
Streeter,46.71797,-99.46081,1944,2007,08,27,21.740,,00:03:00,,12.460,,00:00:00,,17.100,,9.280,,18.211,,17.791,,5.210,,14.550,,12:11:00,,3.500,,29.921,,13.971,
Streeter,46.71797,-99.46081,1944,2007,08,28,18.040,,12:43:00,,9.190,,00:00:00,,13.615,,8.850,,15.879,,16.727,,3.350,,8.782,,10:56:00,,11.306,,0.000,,10.487,
Streeter,46.71797,-99.46081,1944,2007,08,29,22.490,,16:34:00,,7.130,,05:56:00,,14.810,,15.360,,16.615,,16.213,,1.789,,6.216,,12:08:00,,23.722,,0.000,,7.949,
Streeter,46.71797,-99.46081,1944,2007,08,30,28.010,,16:09:00,,11.710,,05:22:00,,19.860,,16.300,,18.124,,16.850,,4.571,,11.506,,09:12:00,,22.346,,0.000,,14.454,
Streeter,46.71797,-99.46081,1944,2007,08,31,28.550,,16:02:00,,14.380,,04:36:00,,21.465,,14.170,,20.239,,17.907,,3.955,,8.942,,15:07:00,,21.719,,0.000,,18.098,
Streeter,46.71797,-99.46081,1944,2007,09,01,30.880,,16:20:00,,16.880,,00:00:00,,23.880,,14.000,,21.357,,18.759,,5.356,,12.147,,08:39:00,,17.816,,0.000,,17.693,
Streeter,46.71797,-99.46081,1944,2007,09,02,25.200,,15:59:00,,11.970,,05:56:00,,18.585,,13.230,,20.923,,18.432,,2.973,,9.904,,23:01:00,,20.963,,0.000,,12.004,
Streeter,46.71797,-99.46081,1944,2007,09,03,34.060,,14:25:00,,15.360,,05:36:00,,24.710,,18.700,,22.489,,18.826,,3.701,,8.141,,14:44:00,,21.137,,0.000,,17.464,
Streeter,46.71797,-99.46081,1944,2007,09,04,27.950,,14:52:00,,14.980,,06:26:00,,21.465,,12.970,,22.893,,19.304,,3.847,,8.302,,08:22:00,,19.884,,0.000,,17.426,
Streeter,46.71797,-99.46081,1944,2007,09,05,31.220,,14:13:00,,16.130,,23:47:00,,23.675,,15.090,,23.085,,19.500,,5.253,,12.788,,17:06:00,,19.700,,0.000,,15.584,
Streeter,46.71797,-99.46081,1944,2007,09,06,19.350,,14:34:00,,10.980,,23:31:00,,15.165,,8.370,,20.243,,18.727,,2.527,,5.575,,19:32:00,,6.351,,0.000,,11.140,
Streeter,46.71797,-99.46081,1944,2007,09,07,20.380,,15:59:00,,10.400,,03:54:00,,15.390,,9.980,,19.021,,17.752,,3.755,,11.666,,08:33:00,,21.959,,0.000,,8.342,
Streeter,46.71797,-99.46081,1944,2007,09,08,12.560,,02:07:00,,3.946,,23:24:00,,8.253,,8.614,,14.891,,16.056,,3.259,,9.423,,12:26:00,,3.459,,34.138,,8.056,
Streeter,46.71797,-99.46081,1944,2007,09,09,16.430,,14:06:00,,4.078,,00:54:00,,10.254,,12.352,,14.148,,15.153,,1.684,,4.934,,15:16:00,,15.621,,0.254,,6.251,
Streeter,46.71797,-99.46081,1944,2007,09,10,19.130,,13:21:00,,3.916,,06:03:00,,11.523,,15.214,,13.722,,14.867,,4.241,,12.467,,13:37:00,,16.216,,0.000,,6.047,
Streeter,46.71797,-99.46081,1944,2007,09,11,13.360,,15:13:00,,3.384,,06:28:00,,8.372,,9.976,,12.491,,14.569,,3.089,,7.660,,08:13:00,,20.944,,0.000,,1.814,
Streeter,46.71797,-99.46081,1944,2007,09,12,22.420,,16:58:00,,4.078,,00:15:00,,13.249,,18.342,,12.669,,14.183,,5.058,,11.826,,10:04:00,,20.544,,0.000,,6.259,
Streeter,46.71797,-99.46081,1944,2007,09,13,12.530,,00:00:00,,5.062,,06:36:00,,8.796,,7.468,,11.836,,13.721,,7.791,,14.710,,08:01:00,,10.456,,0.000,,1.261,
Streeter,46.71797,-99.46081,1944,2007,09,14,12.060,,16:18:00,,-0.653,,06:49:00,,5.704,,12.713,,11.411,,12.834,,3.111,,7.981,,00:00:00,,20.255,,0.000,,-0.073,
Streeter,46.71797,-99.46081,1944,2007,09,15,20.890,,16:23:00,,2.082,,00:55:00,,11.486,,18.808,,12.298,,12.763,,3.988,,10.544,,08:56:00,,20.360,,0.000,,4.673,
Streeter,46.71797,-99.46081,1944,2007,09,16,24.980,,13:44:00,,4.430,,06:33:00,,14.705,,20.550,,14.229,,13.177,,3.642,,11.826,,22:44:00,,20.155,,0.000,,8.893,
Streeter,46.71797,-99.46081,1944,2007,09,17,20.430,,17:23:00,,11.910,,23:58:00,,16.170,,8.520,,16.286,,14.658,,2.890,,9.583,,02:11:00,,7.381,,0.000,,15.504,
Streeter,46.71797,-99.46081,1944,2007,09,18,14.590,,00:18:00,,4.747,,23:53:00,,9.669,,9.843,,13.559,,14.099,,4.121,,9.743,,11:31:00,,5.890,,0.000,,7.046,
Streeter,46.71797,-99.46081,1944,2007,09,19,17.130,,15:20:00,,1.325,,04:49:00,,9.228,,15.805,,12.968,,13.170,,2.781,,8.942,,20:33:00,,18.457,,3.708,,4.600,
Streeter,46.71797,-99.46081,1944,2007,09,20,23.360,,15:56:00,,9.860,,00:18:00,,16.610,,13.500,,14.287,,13.830,,3.903,,10.705,,03:55:00,,7.592,,0.787,,12.811,
Streeter,46.71797,-99.46081,1944,2007,09,21,18.230,,15:10:00,,5.606,,23:38:00,,11.918,,12.624,,13.577,,13.941,,5.255,,15.191,,13:51:00,,15.411,,0.000,,6.576,
Streeter,46.71797,-99.46081,1944,2007,09,22,27.430,,16:28:00,,4.221,,02:14:00,,15.826,,23.209,,13.304,,13.351,,4.498,,11.185,,12:58:00,,18.592,,0.000,,7.632,
Streeter,46.71797,-99.46081,1944,2007,09,23,30.940,,15:38:00,,15.660,,23:27:00,,23.300,,15.280,,17.388,,14.967,,5.824,,13.589,,08:49:00,,16.756,,5.283,,15.876,
Streeter,46.71797,-99.46081,1944,2007,09,24,16.480,,04:29:00,,8.020,,21:40:00,,12.250,,8.460,,15.448,,15.271,,5.250,,12.467,,15:56:00,,3.369,,6.883,,11.199,
Streeter,46.71797,-99.46081,1944,2007,09,25,15.790,,15:59:00,,6.125,,23:52:00,,10.958,,9.665,,12.493,,13.831,,3.646,,7.981,,00:17:00,,13.482,,0.254,,5.021,
Streeter,46.71797,-99.46081,1944,2007,09,26,17.500,,13:17:00,,5.261,,01:45:00,,11.381,,12.239,,11.749,,13.302,,3.271,,11.025,,09:36:00,,13.572,,0.000,,5.806,
Streeter,46.71797,-99.46081,1944,2007,09,27,16.990,,14:22:00,,5.014,,22:00:00,,11.002,,11.976,,11.519,,12.862,,3.524,,10.544,,10:14:00,,18.190,,0.000,,4.390,
Streeter,46.71797,-99.46081,1944,2007,09,28,22.180,,16:03:00,,4.860,,01:39:00,,13.520,,17.320,,11.123,,12.486,,6.357,,14.550,,12:35:00,,14.601,,0.000,,5.483,
Streeter,46.71797,-99.46081,1944,2007,09,29,29.740,,15:48:00,,13.530,,23:46:00,,21.635,,16.210,,15.108,,13.949,,6.143,,13.909,,09:16:00,,16.463,,0.000,,12.353,
Streeter,46.71797,-99.46081,1944,2007,09,30,17.400,,15:30:00,,3.830,,00:00:00,,10.615,,13.570,,14.134,,13.924,,4.859,,12.147,,08:22:00,,14.597,,0.000,,5.315,
Streeter,46.71797,-99.46081,1944,2007,10,01,21.780,,14:48:00,,0.417,,04:01:00,,11.099,,21.363,,12.431,,12.622,,5.453,,13.268,,15:27:00,,16.797,,0.000,,5.639,
Streeter,46.71797,-99.46081,1944,2007,10,02,19.430,,13:52:00,,4.899,,22:53:00,,12.164,,14.531,,13.752,,13.268,,4.947,,13.108,,09:16:00,,12.029,,0.000,,4.708,
Streeter,46.71797,-99.46081,1944,2007,10,03,23.090,,14:38:00,,3.496,,03:55:00,,13.293,,19.594,,12.466,,12.349,,3.357,,11.345,,21:32:00,,15.267,,0.000,,1.894,
Streeter,46.71797,-99.46081,1944,2007,10,04,16.980,,14:07:00,,5.885,,04:00:00,,11.433,,11.095,,13.046,,12.626,,2.333,,6.216,,12:21:00,,11.079,,0.000,,4.077,
Streeter,46.71797,-99.46081,1944,2007,10,05,11.360,,04:46:00,,8.150,,10:04:00,,9.755,,3.210,,11.731,,12.312,,5.078,,12.948,,10:20:00,,2.354,,0.000,,5.804,
Streeter,46.71797,-99.46081,1944,2007,10,06,16.070,,15:21:00,,5.607,,00:00:00,,10.839,,10.463,,11.869,,12.426,,4.571,,10.865,,22:43:00,,3.645,,19.863,,9.952,
Streeter,46.71797,-99.46081,1944,2007,10,07,7.050,,13:48:00,,4.107,,07:21:00,,5.579,,2.943,,9.300,,11.056,,4.018,,9.904,,00:40:00,,4.155,,8.204,,4.311,
Streeter,46.71797,-99.46081,1944,2007,10,08,15.300,,15:43:00,,2.150,,06:43:00,,8.725,,13.150,,9.419,,10.889,,3.506,,10.865,,15:05:00,,14.463,,0.000,,3.769,
Streeter,46.71797,-99.46081,1944,2007,10,09,12.750,,14:28:00,,2.045,,04:28:00,,7.398,,10.705,,8.599,,10.488,,5.201,,10.384,,10:24:00,,15.020,,0.000,,3.008,
Streeter,46.71797,-99.46081,1944,2007,10,10,6.477,,14:30:00,,0.672,,23:25:00,,3.575,,5.805,,7.795,,10.274,,4.068,,8.141,,02:07:00,,6.950,,0.000,,1.027,
Streeter,46.71797,-99.46081,1944,2007,10,11,9.110,,14:17:00,,0.757,,00:03:00,,4.934,,8.353,,7.458,,9.854,,4.764,,10.224,,07:12:00,,7.068,,0.000,,2.390,
Streeter,46.71797,-99.46081,1944,2007,10,12,14.800,,14:07:00,,-0.029,,23:56:00,,7.386,,14.829,,7.993,,9.662,,2.445,,7.180,,12:29:00,,13.966,,0.000,,3.514,
Streeter,46.71797,-99.46081,1944,2007,10,13,7.590,,17:44:00,,-0.977,,05:27:00,,3.307,,8.567,,6.626,,9.006,,2.152,,7.180,,09:25:00,,2.865,,0.000,,3.627,
Streeter,46.71797,-99.46081,1944,2007,10,14,11.510,,15:36:00,,3.090,,22:27:00,,7.300,,8.420,,7.374,,9.178,,2.376,,5.094,,08:29:00,,6.722,,0.000,,4.601,
Streeter,46.71797,-99.46081,1944,2007,10,15,11.010,,11:58:00,,1.893,,07:23:00,,6.452,,9.117,,7.447,,9.248,,4.209,,9.904,,11:46:00,,9.330,,0.254,,2.612,
Streeter,46.71797,-99.46081,1944,2007,10,16,7.430,,23:58:00,,4.956,,06:10:00,,6.193,,2.474,,7.663,,9.299,,2.970,,6.696,,00:58:00,,2.079,,1.854,,5.738,
Streeter,46.71797,-99.46081,1944,2007,10,17,10.510,,13:13:00,,7.410,,00:00:00,,8.960,,3.100,,8.904,,9.599,,3.720,,8.942,,16:04:00,,4.106,,0.000,,8.103,
Streeter,46.71797,-99.46081,1944,2007,10,18,9.370,,17:22:00,,8.180,,00:00:00,,8.775,,1.190,,9.158,,9.856,,7.009,,13.749,,12:03:00,,1.774,,7.671,,8.202,
Streeter,46.71797,-99.46081,1944,2007,10,19,15.060,,15:03:00,,4.649,,07:26:00,,9.854,,10.411,,8.724,,9.643,,5.274,,13.108,,03:40:00,,13.382,,0.000,,3.047,
Streeter,46.71797,-99.46081,1944,2007,10,20,14.320,,11:05:00,,3.945,,03:02:00,,9.133,,10.375,,7.750,,9.214,,3.302,,9.583,,10:47:00,,4.394,,0.000,,2.089,
Streeter,46.71797,-99.46081,1944,2007,10,21,10.970,,13:47:00,,0.074,,23:47:00,,5.522,,10.896,,6.813,,8.866,,4.573,,11.987,,13:49:00,,9.346,,0.000,,0.691,
Streeter,46.71797,-99.46081,1944,2007,10,22,13.150,,14:42:00,,-3.631,,07:23:00,,4.759,,16.781,,5.093,,7.848,,2.941,,9.423,,13:42:00,,12.356,,0.000,,-1.879,
Streeter,46.71797,-99.46081,1944,2007,10,23,15.850,,13:31:00,,-0.731,,00:36:00,,7.559,,16.581,,5.542,,7.528,,4.728,,15.671,,12:24:00,,11.945,,0.000,,0.371,
Streeter,46.71797,-99.46081,1944,2007,10,24,16.580,,14:36:00,,-1.842,,05:56:00,,7.369,,18.422,,5.761,,7.397,,4.509,,10.865,,15:51:00,,11.624,,0.000,,0.546,
Streeter,46.71797,-99.46081,1944,2007,10,25,20.490,,14:43:00,,7.030,,23:51:00,,13.760,,13.460,,8.196,,8.519,,4.657,,11.666,,08:48:00,,12.254,,0.000,,4.754,
Streeter,46.71797,-99.46081,1944,2007,10,26,8.400,,10:21:00,,-2.935,,22:52:00,,2.733,,11.335,,6.330,,8.193,,4.083,,11.025,,10:30:00,,3.313,,0.000,,-3.958,
Streeter,46.71797,-99.46081,1944,2007,10,27,6.389,,13:39:00,,-5.350,,23:34:00,,0.519,,11.739,,4.447,,6.907,,2.729,,8.942,,11:22:00,,9.976,,0.000,,-3.129,
Streeter,46.71797,-99.46081,1944,2007,10,28,15.100,,15:20:00,,-4.702,,00:50:00,,5.199,,19.802,,4.169,,6.458,,4.150,,10.384,,08:00:00,,9.579,,0.000,,-2.091,
Streeter,46.71797,-99.46081,1944,2007,10,29,22.590,,14:58:00,,-0.323,,04:44:00,,11.134,,22.913,,5.863,,6.802,,2.929,,10.384,,14:30:00,,11.344,,0.000,,-1.741,
Streeter,46.71797,-99.46081,1944,2007,10,30,19.270,,13:43:00,,3.943,,05:30:00,,11.607,,15.327,,6.463,,7.246,,3.907,,17.274,,16:30:00,,5.549,,0.254,,1.732,
Streeter,46.71797,-99.46081,1944,2007,10,31,9.030,,14:18:00,,-2.219,,20:51:00,,3.406,,11.249,,4.903,,6.807,,5.129,,12.627,,10:29:00,,11.617,,0.000,,-5.889,
Streeter,46.71797,-99.46081,1944,2007,11,01,15.720,,14:33:00,,-2.449,,00:57:00,,6.636,,18.169,,4.497,,6.178,,3.806,,9.263,,14:44:00,,9.782,,,M,-5.066,
Streeter,46.71797,-99.46081,1944,2007,11,02,8.670,,13:35:00,,-3.240,,23:54:00,,2.715,,11.910,,4.673,,6.222,,6.011,,15.671,,13:53:00,,10.379,,,M,-4.371,
Streeter,46.71797,-99.46081,1944,2007,11,03,11.820,,14:48:00,,-5.746,,03:56:00,,3.037,,17.566,,3.032,,5.329,,3.528,,14.870,,15:16:00,,6.500,,,M,-6.594,
Streeter,46.71797,-99.46081,1944,2007,11,04,15.490,,15:51:00,,-3.959,,04:11:00,,5.766,,19.449,,3.648,,5.293,,3.993,,11.506,,18:47:00,,5.727,,,M,-2.921,
Streeter,46.71797,-99.46081,1944,2007,11,05,1.542,,01:12:00,,-7.140,,00:00:00,,-2.799,,8.682,,2.789,,5.055,,7.855,,17.594,,12:51:00,,4.837,,,M,-7.344,
Streeter,46.71797,-99.46081,1944,2007,11,06,1.411,,15:05:00,,-13.220,,07:26:00,,-5.904,,14.631,,1.097,,3.834,,2.613,,7.821,,22:05:00,,10.537,,,M,-9.817,
